,Precio,Combustible,Anyo,Kilometros,Potencia,Vendedor_profesional,Comunidad_Autonoma,Cluster_Marca,Cluster_Modelo
49161,900,Diésel,2004.0,250000,106.55,False,Catalunya,Standard,compacto_grande
49162,3600,Diésel,2012.0,233000,70.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
49163,3000,Gasolina,2003.0,123000,170.0,False,Andalucía,Premium,sedan_pequeno
49164,3900,Diésel,2004.0,270000,141.95454545454547,False,Catalunya,Mid_Premium,suv_pequeno
49165,3590,Diésel,2010.0,144000,90.0,True,Comunidad_de_Madrid,Low_Cost,compacto_pequeno
49166,6500,Diésel,2011.0,188000,115.0,True,Navarra,Standard,suv_grande
49167,32250,Eléctrico,2019.0,2500,150.0,True,Catalunya,Standard,sedan_pequeno
49168,21500,Diésel,2015.0,132000,136.0,False,La_Rioja,Premium,sedan_pequeno
49169,3700,Gasolina,2009.0,139000,115.0,True,Comunidad_de_Madrid,Standard,suv_grande
49170,1999,Gasolina,2004.0,113000,61.0,True,Cantabria,Standard,compacto_pequeno
49171,9900,Diésel,2017.0,107000,120.0,True,Comunidad_de_Madrid,Low_Cost,compacto_pequeno
49172,7500,Diésel,2006.0,260000,208.25846153846155,False,Castilla_y_León,Premium,sedan_grande
49173,7950,Diésel,2015.0,108967,90.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
49174,2690,Gasolina,2005.0,149000,95.0,True,Catalunya,Standard,otro
49175,38500,Diésel,2018.0,34200,163.0,True,Navarra,Premium,otro
49176,17500,Diésel,2016.0,78000,150.0,False,Andalucía,Mid_Premium,suv_pequeno
49177,26500,Diésel,2017.0,99857,185.27472527472528,True,Comunidad_de_Madrid,Premium,suv_grande
49178,11000,Gasolina,2019.0,38269,82.0,True,Comunidad_Valenciana,Standard,sedan_pequeno
49179,2700,Gasolina,2003.0,198000,110.0,False,Catalunya,Mid_Premium,compacto_grande
49180,19250,Gasolina,2020.0,6000,110.0,True,Catalunya,Standard,otro
49181,11500,Gasolina,2009.0,140000,210.0,False,País_Vasco,Mid_Premium,compacto_grande
49182,4190,Diésel,2005.0,178000,106.50898203592814,False,Galicia,Standard,compacto_grande
49183,12000,Diésel,2015.0,48000,95.0,False,Comunidad_Valenciana,Standard,suv_grande
49185,10450,Gasolina,2018.0,68000,95.0,True,Catalunya,Standard,compacto_pequeno
49186,13500,Diésel,2018.0,98,95.0,True,Navarra,Low_Cost,compacto_pequeno
49188,18200,Gasolina,2019.0,4500,110.0,True,Comunidad_de_Madrid,Low_Cost,compacto_grande
49189,3500,Gasolina,2000.0,230000,153.47826086956522,False,Andalucía,Standard,compacto_grande
49190,3500,Gasolina,2006.0,58400,124.13658536585366,False,Comunidad_Valenciana,Low_Cost,compacto_grande
49191,4500,Diésel,2006.0,240000,94.28936170212766,False,Galicia,Standard,compacto_pequeno
49192,3900,Gasolina,1998.0,190000,187.42857142857144,False,Canarias,Premium,coupe_grande
49193,15990,Gasolina,2019.0,9167,100.0,True,Comunidad_Valenciana,Standard,compacto_grande
49194,28900,Gasolina,2017.0,79000,230.0,True,Principado_de_Asturias,Mid_Premium,compacto_grande
49195,29990,Gasolina,2018.0,0,170.0,True,Aragón,Standard,otro
49196,1500,Diésel,1996.0,180000,78.4090909090909,False,Canarias,Low_Cost,compacto_pequeno
49198,22900,Diésel,2017.0,63261,150.0,True,Galicia,Premium,suv_grande
49199,17900,Diésel,2020.0,28423,100.0,True,Cantabria,Low_Cost,otro
49200,27300,Diésel,2016.0,59817,170.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
49201,8500,Gasolina,2019.0,14790,69.0,True,Andalucía,Low_Cost,suv_pequeno
49202,13980,Diésel,2017.0,120000,110.0,True,Andalucía,Standard,suv_grande
49203,12990,Diésel,2012.0,190254,136.0,True,Andalucía,Premium,sedan_pequeno
49205,10000,Diésel,2016.0,126926,95.0,False,Comunidad_de_Madrid,Standard,suv_grande
49207,3450,Diésel,2006.0,178000,116.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
49208,2000,Gasolina,2004.0,260000,115.0,False,Comunidad_de_Madrid,Premium,sedan_pequeno
49209,6900,Gasolina,2012.0,137138,68.0,True,Extremadura,Standard,compacto_pequeno
49210,29600,Diésel,2020.0,9685,150.0,True,Castilla_y_León,Premium,compacto_grande
49211,14800,Diésel,2015.0,122692,150.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
49212,16500,Gasolina,2020.0,10,100.0,True,Comunidad_Valenciana,Low_Cost,compacto_pequeno
49213,1950,Diésel,2002.0,313000,140.0487804878049,False,Canarias,Mid_Premium,sedan_grande
49214,30990,Diésel,2018.0,65000,190.0,True,Castilla_y_León,Premium,furgon_pasajero
49215,3800,Diésel,2006.0,263000,184.07407407407408,False,Región_de_Murcia,Premium,coupe_grande
49216,12490,Gasolina,2020.0,1,75.0,True,Navarra,Low_Cost,compacto_pequeno
49217,2800,Diésel,2006.0,365000,125.10714285714286,False,Castilla_La_Mancha,Mid_Premium,otro
49218,35999,Diésel,2016.0,74900,180.0,True,Andalucía,Mid_Premium,suv_grande
49219,2000,Diésel,2006.0,279889,101.0,False,Comunidad_Valenciana,Standard,compacto_pequeno
49220,11990,Diésel,2015.0,80271,149.0,True,Catalunya,Standard,otro
49222,2300,Gasolina,1999.0,246000,136.0,False,Catalunya,Premium,coupe_grande
49223,1999,Gasolina,2005.0,216000,82.0,True,Andalucía,Standard,otro
49224,17990,Híbrido,2017.0,46990,141.0,True,Andalucía,Standard,suv_grande
49225,3400,Gasolina,2008.0,98500,110.0,False,Comunidad_Valenciana,Standard,compacto_grande
49226,1690,Diésel,1996.0,190000,121.5489566613162,False,Galicia,Mid_Premium,compacto_grande
49227,8900,Diésel,2009.0,133000,110.0,False,Comunidad_Valenciana,Standard,furgon_trabajo
49228,9500,Diésel,2015.0,156000,110.0,True,Cantabria,Standard,sedan_grande
49230,17990,Híbrido,2018.0,31560,141.0,True,Comunidad_de_Madrid,Standard,otro
49231,4500,Gasolina,2000.0,240000,170.0,False,Andalucía,Premium,sedan_pequeno
49232,1950,Gasolina,2003.0,67500,98.0,False,Castilla_y_León,Standard,compacto_pequeno
49233,2000,Gasolina,2006.0,51000,58.46153846153846,False,Castilla_y_León,Low_Cost,otro
49234,20900,Gasolina,2019.0,38141,130.0,True,Comunidad_de_Madrid,Low_Cost,suv_grande
49235,5999,Diésel,2009.0,190000,140.28571428571428,False,Castilla_La_Mancha,Standard,otro
49237,17500,Gasolina,2017.0,47500,125.0,False,Catalunya,Mid_Premium,coupe_pequeno
49238,18900,Diésel,2016.0,77000,109.0,True,Comunidad_Valenciana,Premium,compacto_pequeno
49239,7000,Diésel,2010.0,49323,70.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
49240,3749,Gasolina,2007.0,143000,100.0,True,Andalucía,Standard,compacto_grande
49241,11299,Diésel,2016.0,80322,100.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
49242,3000,Diésel,2003.0,271000,180.0,False,Navarra,Premium,sedan_grande
49243,35395,Híbrido,2020.0,12,222.0,True,Catalunya,Mid_Premium,suv_pequeno
49244,13850,Diésel,2016.0,81000,120.0,True,Andalucía,Mid_Premium,sedan_grande
49245,1990,Diésel,2005.0,233000,106.50898203592814,False,Comunidad_de_Madrid,Standard,compacto_grande
49246,14500,Diésel,2014.0,169000,115.0,False,Catalunya,Standard,suv_grande
49247,13400,Gasolina,2014.0,42200,150.0,True,Comunidad_de_Madrid,Standard,compacto_grande
49248,4699,Diésel,2006.0,260000,128.46183953033267,False,Andalucía,Premium,compacto_grande
49249,950,Diésel,2000.0,201052,80.0,False,Catalunya,Standard,compacto_pequeno
49250,3750,Gasolina,2007.0,55000,80.0,False,Catalunya,Mid_Premium,compacto_pequeno
49253,10500,Gasolina,2015.0,60000,82.0,True,Islas_Baleares,Standard,suv_pequeno
49254,22400,Gasolina,2015.0,90497,200.0,True,Castilla_La_Mancha,Premium,otro
49255,9500,Diésel,2006.0,148000,150.0,False,Comunidad_Valenciana,Premium,coupe_grande
49256,7500,Diésel,2000.0,290000,102.0,False,Catalunya,Mid_Premium,furgon_trabajo
49258,15990,Gasolina,2019.0,7409,90.0,True,Cantabria,Standard,suv_pequeno
49259,25600,Gasolina,2020.0,8,150.0,True,Extremadura,Standard,compacto_grande
49260,3200,Diésel,2007.0,192000,106.55,False,Andalucía,Standard,compacto_grande
49261,8500,Gasolina,2016.0,89999,82.0,True,Andalucía,Standard,sedan_pequeno
49262,8295,Gasolina,2016.0,78000,82.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
49263,28500,Diésel,2018.0,29664,150.0,True,Comunidad_de_Madrid,Premium,sedan_grande
49264,7500,Diésel,2006.0,325000,225.0,False,Comunidad_de_Madrid,Premium,sedan_grande
49265,23000,Diésel,2016.0,82000,150.0,False,Castilla_y_León,Premium,sedan_grande
49268,15950,Gasolina,2008.0,33000,150.0,True,Canarias,Premium,otro
49269,39300,Diésel,2021.0,1,150.0,True,Comunidad_Valenciana,Mid_Premium,suv_pequeno
49270,6900,Gasolina,2011.0,169000,69.0,True,Comunidad_de_Madrid,Low_Cost,compacto_pequeno
49271,38035,Diésel,2021.0,3,150.0,True,País_Vasco,Premium,suv_grande
49272,30500,Diésel,2019.0,17464,150.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
49274,2000,Diésel,2004.0,210000,118.33333333333331,False,Región_de_Murcia,Low_Cost,otro
49275,1900,Diésel,2004.0,250000,108.679012345679,False,Castilla_y_León,Standard,compacto_grande
49276,6600,Diésel,2014.0,167000,105.0,False,Comunidad_de_Madrid,Standard,compacto_pequeno
49277,16900,Diésel,2018.0,30514,120.0,True,Región_de_Murcia,Standard,compacto_pequeno
49278,21900,Gasolina,2017.0,49800,122.0,False,Comunidad_Valenciana,Premium,compacto_pequeno
49279,11990,Gasolina,2018.0,43320,120.0,True,Andalucía,Standard,compacto_grande
49280,16800,Diésel,2014.0,127323,136.0,True,Navarra,Premium,sedan_pequeno
49281,1300,Diésel,2007.0,350000,131.66304347826087,False,Región_de_Murcia,Standard,sedan_grande
49282,4790,Gasolina,2007.0,169999,102.0,True,Andalucía,Mid_Premium,compacto_grande
49283,2800,Diésel,2006.0,258000,149.54166666666666,False,Comunidad_Valenciana,Mid_Premium,otro
49284,6000,Diésel,2000.0,200000,68.0,False,Andalucía,Mid_Premium,furgon_trabajo
49285,2250,Diésel,2008.0,232000,110.0,True,Catalunya,Standard,sedan_grande
49286,16990,Diésel,2019.0,6427,115.0,True,Galicia,Standard,suv_pequeno
49287,33840,Diésel,2016.0,82000,190.0,True,Comunidad_Valenciana,Mid_Premium,suv_grande
49288,4500,Diésel,2007.0,248000,147.33333333333334,False,Castilla_y_León,Standard,suv_grande
49289,12690,Gasolina,2017.0,55310,190.0,True,Comunidad_de_Madrid,Standard,otro
49290,1800,Diésel,2003.0,300000,90.0,False,Castilla_La_Mancha,Standard,compacto_grande
49291,3000,Diésel,2004.0,270000,140.28571428571428,False,País_Vasco,Standard,otro
49292,14890,Gasolina,2015.0,116000,170.0,True,Andalucía,Mid_Premium,otro
49293,8900,Gasolina,2017.0,55000,82.0,True,Región_de_Murcia,Standard,compacto_pequeno
49294,20699,Diésel,2016.0,86052,150.0,True,Andalucía,Standard,suv_grande
49295,5200,Gasolina,2010.0,85000,96.0,True,Región_de_Murcia,Standard,compacto_pequeno
49297,4200,Diésel,2008.0,130600,110.0,False,Comunidad_Valenciana,Standard,compacto_pequeno
49298,37300,Diésel,2018.0,32936,180.0,True,Andalucía,Premium,otro
49299,8500,Diésel,2007.0,250000,120.5890410958904,False,País_Vasco,Low_Cost,furgon_trabajo
49300,13900,Gasolina,2018.0,70000,140.0,True,Andalucía,Low_Cost,suv_pequeno
49301,8500,Diésel,2009.0,290,166.58011049723757,False,Región_de_Murcia,Premium,sedan_pequeno
49302,1700,Diésel,2006.0,210000,131.66304347826087,False,Andalucía,Standard,sedan_grande
49303,17350,Gasolina,2017.0,61000,165.0,False,Comunidad_Valenciana,Standard,sedan_grande
49304,6500,Diésel,2015.0,74000,90.0,True,Andalucía,Standard,compacto_pequeno
49305,12500,Diésel,2017.0,112000,115.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
49306,12000,Híbrido,2014.0,96000,136.0,False,Andalucía,Mid_Premium,compacto_grande
49307,800,Gasolina,2002.0,245000,159.54166666666666,False,Extremadura,Premium,sedan_grande
49308,21000,Diésel,2016.0,63000,200.0,False,Catalunya,Standard,otro
49310,21900,Diésel,2019.0,14800,136.0,True,Andalucía,Low_Cost,sedan_grande
49312,2250,Gasolina,2010.0,159940,101.0,False,Canarias,Low_Cost,otro
49316,17500,Diésel,2017.0,80000,115.0,False,Comunidad_de_Madrid,Standard,suv_grande
49319,3800,Diésel,2010.0,160000,73.6086956521739,False,Comunidad_de_Madrid,Standard,otro
49320,6990,Gasolina,2018.0,36000,72.0,True,Canarias,Mid_Premium,compacto_pequeno
49321,24300,Híbrido enchufable,2017.0,105168,218.0,True,Andalucía,Mid_Premium,sedan_grande
49322,13500,Diésel,2013.0,148000,150.0,True,Andalucía,Standard,suv_grande
49323,12900,Diésel,2018.0,148189,150.0,True,Comunidad_de_Madrid,Standard,sedan_grande
49325,6490,Diésel,2008.0,259000,140.0,True,Principado_de_Asturias,Mid_Premium,sedan_grande
49326,3000,Gasolina,2000.0,155000,201.96774193548387,False,Extremadura,Premium,coupe_pequeno
49327,6890,Diésel,2014.0,142000,75.0,True,Andalucía,Standard,compacto_pequeno
49328,20990,Híbrido,2019.0,10000,122.0,True,Comunidad_de_Madrid,Mid_Premium,suv_pequeno
49329,28900,Diésel,2016.0,55000,204.0,False,Andalucía,Premium,sedan_pequeno
49330,16970,Gas licuado (GLP),2019.0,0,75.0,True,Catalunya,Standard,compacto_pequeno
49331,11000,Diésel,2011.0,180000,150.0,True,Andalucía,Mid_Premium,suv_pequeno
49332,6700,Gasolina,2012.0,102000,124.0,True,Comunidad_Valenciana,Low_Cost,otro
49334,30990,Diésel,2020.0,15000,160.0,True,Galicia,Standard,sedan_grande
49335,7500,Diésel,2001.0,261749,142.34782608695653,False,Canarias,Mid_Premium,otro
49337,16190,Diésel,2015.0,105000,143.0,True,Andalucía,Premium,sedan_pequeno
49338,6999,Diésel,2009.0,170000,105.0,True,Comunidad_Valenciana,Premium,compacto_grande
49339,3500,Diésel,2003.0,235000,143.0,False,Catalunya,Premium,sedan_pequeno
49340,27225,Diésel,2017.0,63425,156.0,True,Comunidad_de_Madrid,Standard,otro
49341,1400,Gasolina,1999.0,140,121.5,False,Andalucía,Low_Cost,sedan_grande
49342,20900,Diésel,2018.0,70000,150.0,True,País_Vasco,Standard,sedan_grande
49343,6000,Diésel,2011.0,120000,76.45454545454545,False,Andalucía,Standard,compacto_pequeno
49344,18400,Diésel,2015.0,83000,115.0,True,Andalucía,Standard,suv_grande
49345,22400,Gasolina,2020.0,10150,130.0,True,Galicia,Standard,suv_pequeno
49346,8500,Diésel,2009.0,144000,140.0,False,Comunidad_Valenciana,Mid_Premium,suv_grande
49347,9800,Diésel,2016.0,164113,120.0,True,Extremadura,Standard,otro
49349,32900,Híbrido enchufable,2020.0,25,204.0,True,Catalunya,Mid_Premium,compacto_grande
49350,37500,Diésel,2019.0,9678,150.0,True,Navarra,Premium,sedan_grande
49351,11090,Diésel,2016.0,156155,115.0,True,Andalucía,Standard,compacto_grande
49353,1500,Gasolina,2004.0,140000,128.20701754385965,False,Catalunya,Standard,compacto_grande
49354,18500,Gasolina,2020.0,5000,117.0,True,Galicia,Standard,suv_pequeno
49357,9000,Diésel,2014.0,160000,130.1908396946565,False,Extremadura,Standard,sedan_grande
49358,7500,Diésel,2004.0,270632,122.33783783783784,False,Galicia,Standard,furgon_trabajo
49359,11500,Gasolina,2007.0,200000,218.0,False,Andalucía,Premium,sedan_pequeno
49360,7200,Gasolina,2018.0,43474,82.0,True,Canarias,Standard,compacto_pequeno
49361,10490,Diésel,2016.0,69990,90.0,True,Castilla_La_Mancha,Standard,compacto_pequeno
49362,21200,Diésel,2018.0,36652,150.0,True,Comunidad_Valenciana,Premium,sedan_pequeno
49363,3500,Diésel,2005.0,230,124.0846394984326,False,Andalucía,Standard,compacto_grande
49364,13495,Diésel,2013.0,148000,150.0,True,País_Vasco,Mid_Premium,suv_pequeno
49365,7499,Gasolina,2014.0,99800,69.0,True,Andalucía,Low_Cost,compacto_pequeno
49367,700,Diésel,1998.0,246130,75.0,True,Andalucía,Standard,otro
49370,35900,Diésel,2018.0,24000,190.0,True,Navarra,Mid_Premium,suv_pequeno
49371,6999,Diésel,2008.0,130000,136.0,False,Comunidad_de_Madrid,Mid_Premium,otro
49372,5200,Gasolina,2014.0,60327,69.0,True,Andalucía,Low_Cost,suv_pequeno
49373,3200,Diésel,2006.0,185000,109.0,False,Andalucía,Standard,otro
49374,4500,Diésel,2007.0,161000,167.24590163934425,False,Andalucía,Standard,suv_grande
49376,1790,Gasolina,2005.0,176000,98.0,False,Andalucía,Standard,otro
49378,1500,Diésel,2000.0,300000,121.5489566613162,False,Andalucía,Mid_Premium,compacto_grande
49379,17490,Gasolina,2020.0,0,84.0,True,Comunidad_Valenciana,Standard,suv_pequeno
49380,1250,Diésel,2005.0,240000,158.2608695652174,False,Comunidad_Valenciana,Standard,otro
49381,8850,Diésel,2017.0,74000,95.0,True,Comunidad_de_Madrid,Low_Cost,otro
49382,2000,Diésel,2001.0,36000,116.09283819628648,False,Andalucía,Low_Cost,compacto_grande
49383,21431,Gasolina,2019.0,19825,163.0,True,Catalunya,Standard,otro
49384,19900,Diésel,2019.0,13757,115.0,True,Navarra,Standard,suv_grande
49386,6500,Diésel,2007.0,195000,143.0,False,Andalucía,Premium,compacto_pequeno
49387,2800,Diésel,2004.0,275000,129.8,False,País_Vasco,Standard,otro
49388,32670,Híbrido enchufable,2020.0,102,204.0,True,Andalucía,Premium,compacto_grande
49389,4500,Gasolina,2007.0,160000,142.7,False,La_Rioja,Standard,suv_grande
49390,2000,Diésel,2000.0,190000,91.75806451612904,False,Canarias,Low_Cost,furgon_trabajo
49391,5000,Gasolina,2014.0,65000,69.0,False,Andalucía,Low_Cost,compacto_pequeno
49392,37900,Diésel,2018.0,68075,180.0,True,Castilla_La_Mancha,Premium,otro
49393,14500,Diésel,2017.0,130000,170.0,True,Comunidad_Valenciana,Standard,otro
49394,4500,Diésel,2005.0,93000,158.2608695652174,False,Catalunya,Standard,otro
49395,16900,Diésel,2018.0,44000,120.0,True,Castilla_y_León,Standard,suv_pequeno
49397,6300,Diésel,2011.0,125000,83.7,False,Andalucía,Mid_Premium,compacto_pequeno
49398,7900,Diésel,2005.0,198000,163.0,False,Castilla_La_Mancha,Premium,suv_grande
49400,11990,Diésel,2014.0,221000,163.0,True,Comunidad_de_Madrid,Premium,sedan_pequeno
49402,17199,Diésel,2019.0,39395,115.0,True,Andalucía,Mid_Premium,compacto_grande
49403,9340,Gasolina,2018.0,46231,95.0,True,Comunidad_Valenciana,Low_Cost,compacto_pequeno
49404,13990,Diésel,2017.0,46600,102.0,True,Canarias,Mid_Premium,furgon_trabajo
49405,9050,Diésel,2013.0,118028,115.0,True,País_Vasco,Standard,sedan_pequeno
49406,27114,Gasolina,2016.0,36450,190.0,True,Comunidad_Valenciana,Mid_Premium,sedan_grande
49407,15950,Gasolina,2016.0,54153,131.0,True,Aragón,Standard,suv_grande
49409,14490,Gasolina,2009.0,74000,200.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
49410,1700,Diésel,1999.0,320000,122.85889570552148,False,Andalucía,Premium,compacto_pequeno
49411,15495,Diésel,2016.0,199000,190.0,True,Comunidad_de_Madrid,Premium,sedan_grande
49412,11999,Gasolina,2014.0,44000,86.0,True,Comunidad_de_Madrid,Premium,compacto_pequeno
49413,16000,Diésel,2013.0,99000,170.0,False,Principado_de_Asturias,Premium,sedan_grande
49414,4500,Diésel,2007.0,248000,154.22428330522766,False,Principado_de_Asturias,Premium,sedan_grande
49415,12900,Diésel,2014.0,117917,115.0,True,Comunidad_de_Madrid,Mid_Premium,sedan_grande
49416,2700,Diésel,2005.0,250000,132.64285714285714,False,Galicia,Standard,sedan_grande
49417,2500,Gasolina,2004.0,62500,103.0,False,Catalunya,Low_Cost,compacto_grande
49419,14400,Diésel,2016.0,16237,90.0,True,País_Vasco,Standard,otro
49420,18500,Diésel,2017.0,50000,190.0,False,Andalucía,Premium,compacto_pequeno
49421,12000,Gasolina,2014.0,215500,150.0,False,Andalucía,Mid_Premium,compacto_grande
49423,13990,Diésel,2016.0,69500,116.0,True,Andalucía,Mid_Premium,compacto_pequeno
49424,2500,Diésel,2007.0,294200,149.375,False,Galicia,Standard,otro
49425,22400,Diésel,2015.0,89000,136.0,True,Comunidad_de_Madrid,Premium,suv_pequeno
49426,9999,Diésel,2017.0,99671,110.0,True,Comunidad_de_Madrid,Low_Cost,compacto_grande
49427,6000,Diésel,2008.0,160000,142.87179487179486,False,Comunidad_Valenciana,Mid_Premium,sedan_grande
49428,4400,Diésel,2003.0,262000,163.0,False,Castilla_La_Mancha,Premium,sedan_grande
49429,4950,Diésel,2007.0,255000,140.0,True,Catalunya,Standard,suv_grande
49430,20990,Diésel,2014.0,117252,170.0,True,Comunidad_Valenciana,Premium,sedan_grande
49431,17100,Gasolina,2017.0,69900,132.0,True,Comunidad_de_Madrid,Standard,suv_grande
49432,8900,Diésel,2015.0,170000,143.0,False,Principado_de_Asturias,Standard,compacto_pequeno
49433,14000,Diésel,2009.0,70000,140.0,False,Andalucía,Mid_Premium,otro
49434,2750,Gasolina,1991.0,250000,113.0,False,Comunidad_de_Madrid,Premium,sedan_pequeno
49435,9900,Diésel,2013.0,215654,150.0,True,Extremadura,Standard,sedan_grande
49436,8999,Gasolina,2017.0,92000,100.0,True,Canarias,Low_Cost,otro
49437,2300,Diésel,2008.0,237000,120.27777777777776,False,Andalucía,Mid_Premium,otro
49438,10990,Diésel,2014.0,180000,136.0,True,Comunidad_Valenciana,Standard,suv_pequeno
49439,5500,Diésel,2004.0,290878,115.0,False,Castilla_La_Mancha,Standard,furgon_trabajo
49441,8800,Diésel,2007.0,110000,140.0,False,Principado_de_Asturias,Standard,suv_grande
49444,3500,Gasolina,1994.0,174000,168.22435897435898,False,Catalunya,Mid_Premium,compacto_grande
49446,3500,Gasolina,2007.0,300100,158.33333333333334,False,País_Vasco,Mid_Premium,sedan_grande
49447,13800,Diésel,2012.0,200000,184.0,True,Andalucía,Premium,suv_grande
